@
0.0	0.0
0.4179588493647027	0.0
0.5846255157780363	0.0
0.5871239602186832	0.0
0.58962240465933	0.0
0.592120737988866	7.286416366245802e-10
0.5946191824295123	7.286416366245802e-10
0.5971175157590483	2.1859249098737404e-09
0.5996159601996957	4.371849819747481e-09
0.6021144046403419	1.0200982912744121e-08
0.6046127379698779	2.1130607462112823e-08
0.6071111824105248	4.37184981974748e-08
0.6096095157400607	8.74369963949496e-08
0.6121079601807076	1.7195942624340092e-07
0.6146064046213544	3.2934601975431024e-07
0.6171047379508904	6.171594662210193e-07
0.6196031823915367	1.1301231784047238e-06
0.6221015157210726	2.0227091832698347e-06
0.62459996016172	3.532454654355965e-06
0.6270984046023663	6.042625092527643e-06
0.6295967379319023	1.0308821874964561e-05
0.6320951823725486	1.720177175743309e-05
0.6345935157020846	2.8052703010046337e-05
0.637091960142732	4.482311891859767e-05
0.6395904045833782	7.007273755254924e-05
0.6420887379129142	0.0001074221792042886
0.644587182353561	0.0001613999516454375
0.6470855156830969	0.00023830880503279854
0.6495839601237439	0.000344048550698121
0.6520824045643907	0.0004877680130308631
0.6545807378939267	0.0006809338254665857
0.657079182334573	0.0009221783276533448
0.6595775156641089	0.0012374783225784429
0.6620759601047563	0.001611807762411408
0.6645744045454026	0.0020020521928715276
0.6670727378749386	0.0023472017210825883
0.6695711823155854	0.0025995179329378576
0.6720695156451213	0.0027572302292603384
0.6745679600857682	0.0028335583552633096
0.6770664045264151	0.0028560558944357296
0.679564737855951	0.002847935912037186
0.6820631822965973	0.0028221354403259458
0.6845615156261332	0.0027655148846687594
0.6870599600667806	0.0026800415774845135
0.689558404507427	0.0025699226955830773
0.692056737836963	0.0024288540315243754
0.6945551822776098	0.002254460213573012
0.6970535156071457	0.002042016000715476
0.6995519600477926	0.001809880247628161
0.7020504044884395	0.0015795231087758464
0.7045487378179753	0.0013773614866943566
0.7070471822586217	0.0012250498821825373
0.7095455155881576	0.001119871190577416
0.712043960028805	0.0010567278349891665
0.7145424044694514	0.0010224940649756337
0.7170407377989872	0.0010084014070816777
0.7195391822396336	0.0010046576463527007
0.7220375155691695	0.0010085012309858953
0.7245359600098169	0.001024009639579813
0.7270344044504633	0.0010523319399954104
0.7295327377799993	0.0010943534318211866
0.7320311822206461	0.001152227251093367
